instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruct_pages.thisRepN,instruct_pages.thisTrialN,instruct_pages.thisN,instruct_pages.thisIndex,instruct_pages.ran,pageN,instruct_text,participant,order,session,gender,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimImage,stimWord,CorrAns,key_resp.rt,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,conds_file,label_left,label_right
-0.103323413,-0.411433532,1,0,0,instr_done_button,0,0,0,0,1,1,"You will be presented with words or images to classify into categories using either the 'A' or 'L' key. 
 
Try to go as fast as possible while making as few mistakes as possible. 
",1,1,001,male,2023-05-06_01h05.37.009,openIAT,2020.1.0rc3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.099797454,-0.39125744,1,0,0,instr_done_button,0,1,1,1,1,2,"Keep in mind: 
 
1) Labels at the top of the screen indicate which catogory goes with which key. 
 
2) Each word or image has a correct catogory classification 
 
3) Keep your index fingers on the A and L keys to enable a rapid response. 
 
4) The test gives no results if you go slow- please try to go as fast as possible 
",1,1,001,male,2023-05-06_01h05.37.009,openIAT,2020.1.0rc3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,001,male,2023-05-06_01h05.37.009,openIAT,2020.1.0rc3,MacIntel,60,,0,0.331092923,-0.2833292,1,0,0,1.762,button_right,1.762,1,0,0,0,9,1,stimuli/blank.png,Nasty,l,,,,,,,,,
,,,,,,,,,,,,,1,1,001,male,2023-05-06_01h05.37.009,openIAT,2020.1.0rc3,MacIntel,60,,0,0.331092923,-0.2833292,1,0,0,3.157,button_right,3.157,1,0,1,1,7,1,stimuli/blank.png,Evil,l,,,,,,,,,
,,,,,,,,,,,,,1,1,001,male,2023-05-06_01h05.37.009,openIAT,2020.1.0rc3,MacIntel,60,a,1,,,,,,,,1.383,1,0,2,2,8,1,stimuli/blank.png,Joy,a,1.383,,,,,,,,
,,,,,,,,,,,,,1,1,001,male,2023-05-06_01h05.37.009,openIAT,2020.1.0rc3,MacIntel,60,l,1,,,,,,,,1.014,1,0,3,3,3,1,stimuli/blank.png,Hurt,l,1.014,,,,,,,,
,,,,,,,,,,,,,1,1,001,male,2023-05-06_01h05.37.009,openIAT,2020.1.0rc3,MacIntel,60,a,1,,,,,,,,0.753,1,0,4,4,6,1,stimuli/blank.png,Love,a,0.753,,,,,,,,
,,,,,,,,,,,,,1,1,001,male,2023-05-06_01h05.37.009,openIAT,2020.1.0rc3,MacIntel,60,l,1,,,,,,,,0.962,1,0,5,5,1,1,stimuli/blank.png,Bad,l,0.962,,,,,,,,
,,,,,,,,,,,,,1,1,001,male,2023-05-06_01h05.37.009,openIAT,2020.1.0rc3,MacIntel,60,a,1,,,,,,,,0.751,1,0,6,6,2,1,stimuli/blank.png,Happy,a,0.751,,,,,,,,
,,,,,,,,,,,,,1,1,001,male,2023-05-06_01h05.37.009,openIAT,2020.1.0rc3,MacIntel,60,l,1,,,,,,,,0.662,1,0,7,7,5,1,stimuli/blank.png,Agony,l,0.662,,,,,,,,
,,,,,,,,,,,,,1,1,001,male,2023-05-06_01h05.37.009,openIAT,2020.1.0rc3,MacIntel,60,a,1,,,,,,,,0.773,1,0,8,8,4,1,stimuli/blank.png,Pleasure,a,0.773,,,,,,,,
,,,,,,,,,,,,,1,1,001,male,2023-05-06_01h05.37.009,openIAT,2020.1.0rc3,MacIntel,60,l,0,,,,,,,,0.381,0,0,9,9,0,1,stimuli/blank.png,Good,a,0.381,,,,,,,,
,,,,,,,,,,,,,1,1,001,male,2023-05-06_01h05.37.009,openIAT,2020.1.0rc3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,pos_neg_train.xlsx,"A = 
Positive","L = 
Negative"
,,,,,,,,,,,,,1,1,001,male,2023-05-06_01h05.37.009,openIAT,2020.1.0rc3,MacIntel,60,l,1,,,,,,,,1.5,1,0,0,0,4,1,stimuli/black_3.jpg,NaN,l,1.5,,,,,,,,
,,,,,,,,,,,,,1,1,001,male,2023-05-06_01h05.37.009,openIAT,2020.1.0rc3,MacIntel,60,a,1,,,,,,,,0.989,1,0,1,1,9,1,stimuli/white_5.jpg,NaN,a,0.989,,,,,,,,
